DBNLti_id	DBNLpers_id	YearFirstPublished	YearEditionPublished	Edition	Woman	Born	Died	AuthorOrigin	DBNLgeb_land_code	DBNLgenre	DBNLsubgenre	Author	Title	Filename	ti_id_set	WPAuthor	AuthorInCanon2002	TitleInCanon2002	InBasisbibliotheek2008	AuthorDBRDMatches	AuthorNLWikipedia2019Matches	DBNLSecRefsAuthor	DBNLSecRefsTitle	holding	lending	GNTpages
zern001kier01	zern001	1963	1963	1ste druk	1	1891	1982	Amsterdam		proza	roman	Elisabeth Zernike	Kieren van de nacht	zern001kier01_01.xml	zern001kier01	Elisabeth Zernike	0	0	0	0	5	22	0	0	0	1
berg058niet01	berg058	1964	1964	1ste druk	0	1924	1994	Apeldoorn		proza	roman	Hans Berghuis	Niet naar de maan gaan	berg058niet01_01.xml	berg058niet01		0	0	0	0	2	10	0	1	0	0
guli001vier01	guli001	1964	1964	1ste druk	0	1910	1967	Zutphen		proza	novelle(n),detective	Robert H. van Gulik	Vier vingers	guli001vier01_01.xml	guli001vier01	Robert van Gulik	0	0	0	4	28	5	0	0	0	0
burn001tevr02	burn001	1965	1965	1ste druk	1	1931	2002	Den Haag		proza	roman	Andreas Burnier	Een tevreden lach	burn001tevr02_01.xml	burn001tevr02	Andreas Burnier	0	0	0	6	12	48	2	2	3	11
geel005weer01	geel005	1965	1965	1ste druk	0	1941		Amsterdam		proza	roman	Rudolf Geel	De weerspannige naaktschrijver	geel005weer01_01.xml	geel005weer01	Rudolf Geel	0	0	0	0	10	14	0	0	0	1
ouds001bezw01	ouds001	1965	1969	2de, uitgebreide druk	0	1876	1951	Den Haag		proza	novelle(n)	J. van Oudshoorn	Bezwaarlijk verblijf	ouds001bezw01_01.xml	ouds001bezw01,ouds001bezw02	J. van Oudshoorn	1	0	0	0	6	67	2	0	0	1
land004dief02	land004	1966	1976	8ste druk	0	1911	1989	Cirebon (Java)	indon01	proza	roman	Olaf J. de Landell	De dief stelen	land004dief02_01.xml	land004dief02,land004dief01	Olaf J. de Landell	0	0	0	0	3	0	0	0	0	0
land004tere02	land004	1966	1979	5de druk	0	1911	1989	Cirebon (Java)	indon01	proza	roman	Olaf J. de Landell	Ter ere van	land004tere02_01.xml	land004tere01,land004tere02	Olaf J. de Landell	0	0	0	0	3	0	0	0	2	0
olde002limb02	olde002	1966	1966	1ste druk	0	1909	1974	Dordrecht		proza	historische roman	Frans van Oldenburg Ermke	Limburg aan de galg. De legende van de Bokkerijders en de geschiedenis van hun lot	olde002limb02_01.xml	olde002limb02		0	0	0	3	0	16	0	7	4	0
fran024uitd01	fran024	1967	1967	1ste druk	0	1915	1979	Amby		proza	roman	Robert Franquinet	Uitdagend spel	fran024uitd01_01.xml	fran024uitd01	Robert Franquinet	0	0	0	0	0	8	0	0	0	0
land004blon02	land004	1967	1988	9de druk	0	1911	1989	Cirebon (Java)	indon01	proza	roman	Olaf J. de Landell	Blonde Martijn	land004blon02_01.xml	land004blon02,land004blon01	Olaf J. de Landell	0	0	0	0	3	0	0	0	0	0
marr002ento01	marr002	1967	1967	1ste druk	1	1884	1962	Maastricht		proza	roman,limburg	Pauline Marres	En toen brak de hel los. De verwoesting van Maastricht door Parma in 1579	marr002ento01_01.xml	marr002ento01	Pauline Plantenberg-Marres	0	0	0	0	0	3	0	0	0	0
bosm029geus01	bosm029	1968	1968	1ste druk	0	1933	1993	Delft		proza,jeugdliteratuur	roman	Nanne Bosma	Geus tegen wil en dank	bosm029geus01_01.xml	bosm029geus01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
bosm029inde01	bosm029	1968	1968	1ste druk	0	1933	1993	Delft		proza,jeugdliteratuur	roman	Nanne Bosma	In de schaduw van Loevestein	bosm029inde01_01.xml	bosm029inde01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
eere004bere01	eere004	1968	1968	1ste druk	0	1928	1997	Zwolle		proza	roman	Noud van den Eerenbeemt	De berenkuil	eere004bere01_01.xml	eere004bere01	Noud van den Eerenbeemt	0	0	0	0	6	1	0	0	0	0
ferr002atma01	ferr002	1968	1968	1ste druk	0	1940	2006	Paramaribo	surin01	proza	roman,non-fictie/koloniën-reizen	L.H. Ferrier	Âtman	ferr002atma01_01.xml	ferr002atma01	Leo Ferrier	0	0	1	0	9	10	3	0	0	0
geel005afge01	geel005	1968	1968	1ste druk	0	1941		Amsterdam		proza	roman	Rudolf Geel	Een afgezant uit niemandsland	geel005afge01_01.xml	geel005afge01	Rudolf Geel	0	0	0	0	10	14	0	0	0	1
hame004rudi01	hame004	1968	1968	1ste druk	0	1939		Driewegen (bij Terneuzen)		proza	roman	Jacques Hamelink	De rudimentaire mens	hame004rudi01_01.xml	hame004rudi01	Jacques Hamelink	0	0	0	1	10	54	1	0	0	23
kerk007komp02	kerk007	1968	1969	2de druk	0	1940		Amsterdam		jeugdliteratuur	historische roman	Henk van Kerkwijk	Komplot op volle zee	kerk007komp02_01.xml	kerk007komp01,kerk007komp02	Henk van Kerkwijk	0	0	0	1	6	5	0	3	0	0
kort011help01	kort011	1968	1968	1ste druk	0	1916	1999	Deurne		proza	roman,roman (populair/bestseller)	Toon Kortooms	Help! De dokter verzuipt...	kort011help01_01.xml	kort011help01	Toon Kortooms	0	0	1	3	19	2	0	3	47	1
land004kloo02	land004	1968	1977	5de druk	0	1911	1989	Cirebon (Java)	indon01	proza	roman	Olaf J. de Landell	Het klooster van de lichtgroene paters	land004kloo02_01.xml	land004kloo01,land004kloo02	Olaf J. de Landell	0	0	0	0	3	0	0	0	0	0
vest002scha06	vest002	1968	1979	1ste druk	0	1898	1971	Harlingen		proza	roman	Simon Vestdijk	Verzamelde romans. Deel 49. Het schandaal der Blauwbaarden	vest002scha06_01.xml	vest002scha02,vest002scha06	Simon Vestdijk	1	0	0	18	100	372	2	0	0	18
hame004rano01	hame004	1969	1970	2de druk	0	1939		Driewegen (bij Terneuzen)		proza	roman	Jacques Hamelink	Ranonkel of de geschiedenis van een verzelving	hame004rano01_01.xml	hame004rano02,hame004rano01	Jacques Hamelink	0	0	0	1	10	54	10	0	0	23
vian001sarn01	vian001	1969	1969	1ste druk	1	1935	2019	Paramaribo	surin01	proza	roman	Bea Vianen	Sarnami, hai	vian001sarn01_01.xml	vian001sarn01	Bea Vianen	0	0	0	0	8	28	3	0	0	2
bosm029toch02	bosm029	1970	1970	2de druk	0	1933	1993	Delft		proza,jeugdliteratuur	roman	Nanne Bosma	Tochtgenoten	bosm029toch02_01.xml	bosm029toch02,bosm029toch01	Nanne Bosma	0	0	0	0	1	0	0	4	0	0
hann001voye01	hann001	1970	1970	1ste druk	0	1937		Pulle		proza	novelle(n)	Robin Hannelore	Voyeur	hann001voye01_01.xml	hann001voye01	Robin Hannelore	0	0	0	0	5	11	1	0	0	3
toon001kast01	toon001	1970	1970	1ste druk	0	1914	1992	Rotterdam		proza	roman	Jan Gerhard Toonder	Kasteel in Ierland	toon001kast01_01.xml	toon001kast01	Jan Gerhard Toonder	0	0	0	0	7	5	0	0	0	0
diek001dage02	diek001	1971	1989	6de druk	1	1925	2017	Assen		jeugdliteratuur	roman	Miep Diekmann	De dagen van olim	diek001dage02_01.xml	diek001dage02,diek001dage01	Miep Diekmann	0	0	0	1	14	30	3	0	3	4
vaan001reus01	vaan001	1971	1971	1ste druk	0	1935	1992	Rotterdam		proza	roman,non-fictie/geschiedenis/tijdsbeeld(en)	C.B. Vaandrager	De reus van Rotterdam	vaan001reus01_01.xml	vaan001reus01	Cor Vaandrager	0	0	1	7	1	13	0	8	16	0
bosm029verg02	bosm029	1972	1981	2de druk	0	1933	1993	Delft		proza,jeugdliteratuur	roman	Nanne Bosma	De vergeten soldaat	bosm029verg02_01.xml	bosm029verg01,bosm029verg02	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
hann001scha01	hann001	1972	1972	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	De schaamrode rapsode	hann001scha01_01.xml	hann001scha01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
land004kroe02	land004	1972	1978	3de druk	0	1911	1989	Cirebon (Java)	indon01	proza	roman	Olaf J. de Landell	Kroelen met de kroon	land004kroe02_01.xml	land004kroe02,land004kroe01	Olaf J. de Landell	0	0	0	0	3	0	0	0	0	0
kooi010roma01	kooi010	1973	1973	1ste druk	0	1946	2018	Amsterdam		proza	roman	Dirk Ayelt Kooiman	Een romance	kooi010roma01_01.xml	kooi010roma01	Dirk Ayelt Kooiman	0	0	0	1	9	17	3	3	3	15
kool009vanw01	kool009	1973	1973	1ste druk	0	1912	1992	Utrecht		proza	roman	Anton Koolhaas	Vanwege een tere huid	kool009vanw01_01.xml	kool009vanw01	Anton Koolhaas	0	0	0	1	19	52	4	35	24	7
simh001geil01	simh001	1973	1973	1ste druk	0	1934	2002	Den Haag		proza	roman	Kees Simhoffer	Een geile gifkikker	simh001geil01_01.xml	simh001geil01	Kees Simhoffer	0	0	0	0	0	5	1	0	0	0
vian001para01	vian001	1973	1973	1ste druk	1	1935	2019	Paramaribo	surin01	proza	roman	Bea Vianen	Het paradijs van Oranje	vian001para01_01.xml	vian001para01	Bea Vianen	0	0	0	0	8	28	1	0	0	2
albe009verg02	albe009	1974	1978	4de druk	0	1911	1995	Haarlem		proza	roman	A. Alberts	De vergaderzaal	albe009verg02_01.xml	albe009verg02,albe009verg01	Albert Alberts	1	0	0	2	7	45	1	0	0	4
hann001bloe01	hann001	1974	1974	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	Bloedrode honig	hann001bloe01_01.xml	hann001bloe01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
holl008alsr01	holl008	1974	1974	1ste druk	0	1907	1978	Maastricht		proza	roman	Bèr Hollewijn	Als ratten in de kerk. Een dorpsgeschiedenis uit een nog jong verleden	holl008alsr01_01.xml	holl008alsr01		0	0	0	0	2	0	0	2	1	0
pole001gebo02	pole001	1974	1974	1ste druk	0	1924	2015	Kampen		proza	roman	Sybren Polet	De geboorte van een geest	pole001gebo02_01.xml	pole001gebo02	Sybren Polet	0	0	0	1	12	62	2	0	0	30
verv017zond01	verv017	1974	1974	1ste druk	0	1939		Mageland	indon01	proza	roman	Hans Vervoort	Zonder dollen	verv017zond01_01.xml	verv017zond01	Hans Vervoort	0	0	0	12	2	11	1	0	0	3
ario001afsc01	ario001	1975	1975	1ste druk	0	1936	2015	Curaçao	neder02	proza	roman	Frank Martinus Arion	Afscheid van de koningin	ario001afsc01_01.xml	ario001afsc01	Frank Martinus Arion	0	0	0	14	19	31	7	0	0	5
ferr003stie01	ferr003	1975	1975	1ste druk	0	1942	2005	Leiden		proza	roman	Louis Ferron	Het stierenoffer	ferr003stie01_01.xml	ferr003stie01	Louis Ferron	0	0	0	2	16	44	3	0	0	17
gome001suda02	gome001	1975	1984	2de druk	1	1922	2013	Jakarta	indon01	proza	roman	Paula Gomes	Sudah, laat maar	gome001suda02_01.xml	gome001suda01,gome001suda02	Paula Gomes	0	0	0	0	0	0	1	0	0	1
hann001wolf01	hann001	1975	1975	1ste druk	0	1937		Pulle		proza	novelle(n)	Robin Hannelore	Wolfskers	hann001wolf01_01.xml	hann001wolf01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
keul002vanl01	keul002	1975	1975	1ste druk	1	1946		Den Haag		proza	roman	Mensje van Keulen	Van lieverlede	keul002vanl01_01.xml	keul002vanl01	Mensje van Keulen	0	0	0	30	14	20	1	0	0	8
kooi010grot02	kooi010	1975	1977	2de druk	0	1946	2018	Amsterdam		proza	roman	Dirk Ayelt Kooiman	De grote stilte	kooi010grot02_01.xml	kooi010grot02,kooi010grot01	Dirk Ayelt Kooiman	0	0	0	1	9	17	3	0	0	15
mari015omge01	mari015	1975	1975	1ste druk	1	1942		Bussum		proza	roman	Lidy van Marissing	De omgekeerde wereld	mari015omge01_01.xml	mari015omge01		0	0	0	0	4	11	0	0	0	15
cair001fami01	cair001	1976	1976	1ste druk	0	1948	2000	Paramaribo	surin01	proza	roman,non-fictie/koloniën-reizen	Edgar Cairo	Kollektieve schuld, of wel Famir'man-sani	cair001fami01_01.xml	cair001fami01	Edgar Cairo	0	0	1	0	17	29	0	0	0	6
ferr003turk01	ferr003	1977	1977	1ste druk	0	1942	2005	Leiden		proza	roman	Louis Ferron	Turkenvespers	ferr003turk01_01.xml	ferr003turk01	Louis Ferron	0	0	0	2	16	44	7	0	0	17
fran024drij01	fran024	1977	1977	1ste druk	0	1915	1979	Amby		proza	roman	Robert Franquinet	Drijfzand	fran024drij01_01.xml	fran024drij01	Robert Franquinet	0	0	0	0	0	8	0	1	0	0
geel005gedo02	geel005	1977	1988	2de druk	0	1941		Amsterdam		proza	roman	Rudolf Geel	Een gedoodverfde winnaar	geel005gedo02_01.xml	geel005gedo02,geel005gedo01	Rudolf Geel	0	0	0	0	10	14	2	0	0	1
herb001laat01	herb001	1977	1977	1ste druk	0	1924	2019	Heerlen		proza	roman,limburg	Leo Herberghs	De laatste nachtegaal	herb001laat01_01.xml	herb001laat01	Leo Herberghs	0	0	0	0	9	11	0	0	0	0
kool009laat01	kool009	1977	1977	1ste druk	0	1912	1992	Utrecht		proza	roman	Anton Koolhaas	De laatste goendroen	kool009laat01_01.xml	kool009laat01	Anton Koolhaas	0	0	0	1	19	52	0	0	0	7
pelg001kind01	pelg001	1977	1977	1ste druk	1	1934		Arnhem		proza,jeugdliteratuur	roman	Els Pelgrom	De kinderen van het Achtste Woud	pelg001kind01_01.xml	pelg001kind01	Els Pelgrom	0	0	0	1	9	16	1	2	4	3
verv017zwar02	verv017	1977	1985	2de druk	0	1939		Mageland	indon01	proza	novelle(n)	Hans Vervoort	Zwarte rijst	verv017zwar02_01.xml	verv017zwar01,verv017zwar02	Hans Vervoort	0	0	0	12	2	11	1	0	0	3
blam001hmas01	blam001	1978	1978	1ste druk	1	1905	1960	Rotterdam		proza	novelle(n)	Anna Blaman	Fragmentarisch. Nagelaten proza	blam001hmas01_01.xml	blam001hmas01	Anna Blaman	1	0	0	4	36	44	0	0	0	19
cair001djar01	cair001	1978	1978	1ste druk	0	1948	2000	Paramaribo	surin01	proza	roman	Edgar Cairo	Djari/Erven	cair001djar01_01.xml	cair001djar01	Edgar Cairo	0	0	0	0	17	29	0	6	5	6
hann001blau02	hann001	1978	1978	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	De blauwe reigers	hann001blau02_01.xml	hann001blau02	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
hann001mere02	hann001	1978	1991	herdruk	0	1937		Pulle		proza	roman	Robin Hannelore	Een merel met lange oren	hann001mere02_01.xml	hann001mere01,hann001mere02	Robin Hannelore	0	0	0	0	5	11	1	0	0	3
hoon007bitt01	hoon007	1978	1978	1ste druk	0	1925	2011	Kerkrade		proza	roman	Cor de Hoon	Bitter lemon	hoon007bitt01_01.xml	hoon007bitt01		0	0	0	0	0	0	0	0	0	0
oltm001scha01	oltm001	1979	1979	fotomechanische herdruk	0	1806	1854	Den Haag		proza	historische roman,roman (populair/bestseller)	J.F. Oltmans	De schaapherder	oltm001scha01_01.xml	oltm001scha01	Jan Frederik Oltmans	0	0	1	0	6	14	7	0	0	3
rooy008verw01	rooy008	1979	1979	1ste druk	0	1917	1974	Paramaribo	surin01	proza	roman	René de Rooy	Verworpen vaderland	rooy008verw01_01.xml	rooy008verw01	René de Rooy	0	0	0	1	3	4	0	0	0	0
geel005ambi01	geel005	1980	1980	1ste druk	0	1941		Amsterdam		proza	roman	Rudolf Geel	De ambitie	geel005ambi01_01.xml	geel005ambi01	Rudolf Geel	0	0	0	0	10	14	1	0	0	1
hann001requ01	hann001	1980	1980	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	Requiem voor de geitenmelker	hann001requ01_01.xml	hann001requ01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
hart008droo02	hart008	1980	2009	20ste druk	0	1944		Maassluis		proza	novelle(n)	Maarten 't Hart	De droomkoningin	hart008droo02_01.xml	hart008droo02,hart008droo01	Maarten 't Hart	1	0	0	50	63	69	2	66	358	0
kooi010vert01	kooi010	1980	1980	1ste druk	0	1946	2018	Amsterdam		proza	roman	Dirk Ayelt Kooiman	De vertellingen van een verloren dag	kooi010vert01_01.xml	kooi010vert01	Dirk Ayelt Kooiman	0	0	0	1	9	17	2	0	0	15
koss001geur01	koss001	1980	1980	1ste druk	0	1922	1998	Leiden		proza	roman	Alfred Kossmann	Geur der droefenis	koss001geur01_01.xml	koss001geur01	Alfred Kossmann	0	0	0	0	7	31	4	0	0	3
verv017mets01	verv017	1980	1980	1ste druk	0	1939		Mageland	indon01	proza	roman	Hans Vervoort	Met stijgende verbazing	verv017mets01_01.xml	verv017mets01	Hans Vervoort	0	0	0	12	2	11	0	0	0	3
veug001zoch01	veug001	1980	1980	1ste druk	0	1919	2001	Maastricht		proza	roman	Léon Veugen	'ne Zöch vaan de ieuwigheid	veug001zoch01_01.xml	veug001zoch01		0	0	0	0	0	3	0	0	0	0
bosm029emig01	bosm029	1981	1981	1ste druk	0	1933	1993	Delft		proza	roman	Nanne Bosma	De emigrant	bosm029emig01_01.xml	bosm029emig01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
geel005onge01	geel005	1981	1981	1ste druk	0	1941		Amsterdam		proza	roman	Rudolf Geel	Ongenaakbaar	geel005onge01_01.xml	geel005onge01	Rudolf Geel	0	0	0	0	10	14	1	0	0	1
bosm029brie01	bosm029	1982	1982	1ste druk	0	1933	1993	Delft		proza,jeugdliteratuur	historische roman	Nanne Bosma	De brief van de sultan	bosm029brie01_01.xml	bosm029brie01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
howe002vang02	howe002	1982	1987	12de druk	1	1938	2006	Koog a/d Zaan		proza	roman	Marijke Höweler	Van geluk gesproken	howe002vang02_01.xml	howe002vang01,howe002vang02	Marijke Höweler	0	0	0	0	10	6	2	0	0	1
mung003tata01	mung003	1982	1982	1ste druk	0	1938	2003	Kwatta	surin01	proza	roman	Ruud Mungroo	Tata Colin	mung003tata01_01.xml	mung003tata01	Ruud Mungroo	0	0	0	0	6	9	0	0	0	0
vene001lemm01	vene001	1982	1982	1ste druk	0	1941	1993	Heiloo		proza	roman	Adriaan Venema	Lemmingen (onder ps. A. ten Hooven)	vene001lemm01_01.xml	vene001lemm01	Adriaan Venema	0	0	0	0	12	12	1	0	0	5
verv017zome01	verv017	1982	1982	1ste druk	0	1939		Mageland	indon01	proza	roman	Hans Vervoort	Een zomer apart	verv017zome01_01.xml	verv017zome01	Hans Vervoort	0	0	0	12	2	11	1	0	0	3
bies004reis02	bies004	1983	1983	1ste druk	0	1939	2020	Schiedam		proza	novelle(n)	J.M.A. Biesheuvel	'Reis door mijn kamer'	bies004reis02_01.xml	bies004reis02	J.M.A. Biesheuvel	0	0	0	2	7	19	0	4	27	0
brak005reis01	brak005	1983	1983	2de druk	0	1922	2008	Den Haag		proza	roman	Willem Brakman	De reis van de douanier naar Bentheim	brak005reis01_01.xml	brak005reis02,brak005reis01	Willem Brakman	0	0	0	7	11	80	7	0	0	17
burn001litt01	burn001	1983	1983	1ste druk	1	1931	2002	Den Haag		proza	roman	Andreas Burnier	De litteraire salon	burn001litt01_01.xml	burn001litt01	Andreas Burnier	0	0	0	6	12	48	3	0	0	11
hann001jene01	hann001	1983	1983	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	Jenever uit Pulle	hann001jene01_01.xml	hann001jene01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
howe002bijo01	howe002	1983	1983	1ste druk	1	1938	2006	Koog a/d Zaan		proza	roman	Marijke Höweler	Bij ons schijnt de zon	howe002bijo01_01.xml	howe002bijo01	Marijke Höweler	0	0	0	0	10	6	3	2	20	1
hann001rege01	hann001	1984	1984	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	Een regen van rozeblaadjes	hann001rege01_01.xml	hann001rege01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
hann001zwaa01	hann001	1984	1984	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	De zwaanridder	hann001zwaa01_01.xml	hann001zwaa01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
helm003hoof01	helm003	1984	1984	1ste druk	0	1903	1996	Paramaribo	surin01	proza	roman	Albert Helman	Hoofden van de Oayapok!	helm003hoof01_01.xml	helm003hoof01	Albert Helman	0	0	0	4	39	144	5	0	0	4
heme041dagb02	heme041	1984	2003	2de druk	0	1912	1993			proza	roman	Willy van Hemert	Dagboek van een herdershond	heme041dagb02_01.xml	heme041dagb02,heme041dagb01	Willy van Hemert	0	0	0	1	50	1	0	0	0	0
land004metl03	land004	1984	1987	9de druk	0	1911	1989	Cirebon (Java)	indon01	proza	roman	Olaf J. de Landell	Met liefde en respect. Deel 1: Het devies	land004metl03_01.xml	land004metl01,land004metl03	Olaf J. de Landell	0	0	0	0	3	0	0	0	0	0
pelg001klei01	pelg001	1984	1984	1ste druk	1	1934		Arnhem		proza,jeugdliteratuur	roman,verhalen	Els Pelgrom	Kleine Sofie en Lange Wapper	pelg001klei01_01.xml	pelg001klei01	Els Pelgrom	0	0	1	1	9	16	5	11	57	3
thij002huil01	thij002	1984	1984	1ste druk	0	1948		Rimburg		proza	roman	Ger Thijs	De huilende man	thij002huil01_01.xml	thij002huil01		0	0	0	0	10	2	1	0	0	0
timm012gren01	timm012	1984	1984	1ste druk	0	1931	2018	Heerlen		proza	roman	Oscar Timmers	Grensovergang Oestiloeg	timm012gren01_01.xml	timm012gren01	Oscar Timmers	0	0	0	0	1	13	2	0	0	2
bosm029lied01	bosm029	1985	1985	1ste druk	0	1933	1993	Delft		proza,jeugdliteratuur	historische roman	Nanne Bosma	Een lied voor de vrijheid	bosm029lied01_01.xml	bosm029lied01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
howe002tobi02	howe002	1985	1985	2de druk	1	1938	2006	Koog a/d Zaan		proza	novelle(n)	Marijke Höweler	Tobias	howe002tobi02_01.xml	howe002tobi01,howe002tobi02	Marijke Höweler	0	0	0	0	10	6	1	0	0	1
marl003proe01	marl003	1985	1985	1ste druk	0	1938		Paramaribo	surin01	proza	roman	Paul Marlee	Proefkonijn	marl003proe01_01.xml	marl003proe01	Paul Marlee	0	0	0	0	5	6	2	0	0	1
bake007reis01	bake007	1986	1986	1ste druk	0	1787	1864	Leiden		proza	briefroman,reisbeschrijving	John Bake	Reisbrieven	bake007reis01_01.xml	bake007reis01	Jan Bake	0	0	0	0	1	6	1	0	0	2
bosm029grot01	bosm029	1986	1986	1ste druk	0	1933	1993	Delft		proza,jeugdliteratuur	roman	Nanne Bosma	De grote reis van Margje Blauw	bosm029grot01_01.xml	bosm029grot01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
buch001link02	buch001	1986	1986	2de druk	0	1948	2002	Den Haag		proza	roman	Boudewijn Büch	Links!	buch001link02_01.xml	buch001link02,buch001link01,buch001link03	Boudewijn Büch	0	0	0	25	53	38	1	0	0	2
geel005dode01	geel005	1986	1987	1ste druk	0	1941		Amsterdam		proza	novelle(n)	Rudolf Geel	Dode bladeren	geel005dode01_01.xml	geel005dode01	Rudolf Geel	0	0	0	0	10	14	0	0	0	1
land004metl04	land004	1986	1987	2de druk	0	1911	1989	Cirebon (Java)	indon01	proza	roman	Olaf J. de Landell	Met liefde en respect. Deel 2: Maskeravond	land004metl04_01.xml	land004metl04,land004metl02	Olaf J. de Landell	0	0	0	0	3	0	0	0	0	0
palm004kind01	palm004	1986	1986	1ste druk	0	1922	2013	Curaçao	neder02	proza	historische roman	Jules de Palm	Kinderen van de fraters	palm004kind01_01.xml	palm004kind01		0	0	1	2	0	9	1	0	0	0
bosm029trou01	bosm029	1987	1987	1ste druk	0	1933	1993	Delft		proza,jeugdliteratuur	historische roman	Nanne Bosma	De troubadour van Carcassonne	bosm029trou01_01.xml	bosm029trou01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
hann001leli01	hann001	1987	1987	1ste druk	0	1937		Pulle		proza	novelle(n)	Robin Hannelore	Lelies voor een duivenmelker	hann001leli01_01.xml	hann001leli01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
helm003zust01	helm003	1987	1988	1ste druk	0	1903	1996	Paramaribo	surin01	proza	roman	Albert Helman	Zusters van liefde	helm003zust01_01.xml	helm003zust01	Albert Helman	0	0	0	4	39	144	1	0	0	4
klei066acce01	klei066	1987	1987	1ste druk	0	1954		Sittard		proza	roman	Jos Kleinjans	Het acces van Meijel	klei066acce01_01.xml	klei066acce01		0	0	0	0	0	0	0	0	0	0
mcle001hoed01	mcle001	1987	1987	1ste druk	1	1936		Paramaribo	surin01	proza	historische roman	Cynthia McLeod	Hoe duur was de suiker?	mcle001hoed01_01.xml	mcle001hoed01	Cynthia McLeod	0	0	0	3	13	10	4	1	157	3
bosm029zwan01	bosm029	1988	1988	1ste druk	0	1933	1993	Delft		proza,jeugdliteratuur	roman	Nanne Bosma	Zwanen op de Theems	bosm029zwan01_01.xml	bosm029zwan01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
cler017wvdb01	cler017	1988	1988	1ste druk	0	1795	1844	Amsterdam		proza	roman	Willem de Clercq	Woelige weken: november-december 1813	cler017wvdb01_01.xml	cler017wvdb01	Willem de Clercq	0	0	0	0	14	45	0	0	0	7
geel005para01	geel005	1988	1988	1ste druk	0	1941		Amsterdam		proza	roman	Rudolf Geel	De paradijsganger	geel005para01_01.xml	geel005para01	Rudolf Geel	0	0	0	0	10	14	2	0	0	1
hann001meer01	hann001	1988	1988	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	De meerval	hann001meer01_01.xml	hann001meer01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
verv017teko01	verv017	1988	1988	1ste druk	0	1939		Mageland	indon01	proza	roman	Hans Vervoort	Het tekort	verv017teko01_01.xml	verv017teko01	Hans Vervoort	0	0	0	12	2	11	2	0	0	3
bosm029duiv01	bosm029	1989	1989	1ste druk	0	1933	1993	Delft		proza,jeugdliteratuur	historische roman	Nanne Bosma	De duivelskater	bosm029duiv01_01.xml	bosm029duiv01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
buch001reke02	buch001	1989	1990	5de druk	0	1948	2002	Den Haag		proza	roman	Boudewijn Büch	De rekening	buch001reke02_01.xml	buch001reke01,buch001reke02,buch001reke03	Boudewijn Büch	0	0	0	25	53	38	0	0	0	2
hann001opee01	hann001	1989	1989	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	Op een wit paard naar Geel	hann001opee01_01.xml	hann001opee01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
spro002pest01	spro002	1989	1989	1ste druk	1	1938		Epen		proza	roman	Rosalie Sprooten	...De pest voor een schip	spro002pest01_01.xml	spro002pest01		0	0	0	0	1	0	0	0	0	0
bieg001ande01	bieg001	1990	1990	1ste druk	0	1925	2006	Bussum		proza,jeugdliteratuur	roman	Paul Biegel	Anderland	bieg001ande01_01.xml	bieg001ande01	Paul Biegel	0	0	0	8	98	29	4	0	0	3
bosm029held01	bosm029	1990	1990	1ste druk	0	1933	1993	Delft		proza,jeugdliteratuur	roman	Nanne Bosma	De held van Monségur, of 'Het boek van de pelgrim'	bosm029held01_01.xml	bosm029held01	Nanne Bosma	0	0	0	0	1	0	0	0	0	0
hann001schi01	hann001	1990	1990	1ste druk	0	1937		Pulle		proza	roman	Robin Hannelore	Een schild met everzwijnen	hann001schi01_01.xml	hann001schi01	Robin Hannelore	0	0	0	0	5	11	0	0	0	3
